Date,Time,Wait Time,Year,Lag1_Wait_Time,Lag2_Wait_Time,Temperature,Month,Time of Day,Day of Week_Saturday
02/28/15,11:00:00,40.0,15,45.0,25.0,15.2,2,660,True
02/28/15,12:30:00,50.0,15,55.0,45.0,15.9,2,750,True
02/28/15,13:30:00,50.0,15,45.0,45.0,16.4,2,810,True
02/28/15,14:00:00,50.0,15,60.0,45.0,16.6,2,840,True
02/28/15,14:30:00,35.0,15,60.0,45.0,16.6,2,870,True
02/28/15,15:00:00,50.0,15,45.0,30.0,16.4,2,900,True
02/28/15,15:30:00,50.0,15,60.0,45.0,16.4,2,930,True
02/28/15,16:00:00,50.0,15,60.0,45.0,16.0,2,960,True
02/28/15,16:30:00,50.0,15,60.0,45.0,16.0,2,990,True
02/28/15,17:00:00,45.0,15,60.0,45.0,15.4,2,1020,True
02/28/15,17:30:00,45.0,15,60.0,55.0,15.4,2,1050,True
02/28/15,18:00:00,45.0,15,60.0,55.0,14.6,2,1080,True
02/28/15,18:30:00,65.0,15,60.0,45.0,14.6,2,1110,True
02/28/15,19:00:00,45.0,15,60.0,45.0,13.6,2,1140,True
02/28/15,19:30:00,45.0,15,45.0,45.0,13.6,2,1170,True
02/28/15,20:00:00,45.0,15,60.0,30.0,13.0,2,1200,True
03/01/15,09:30:00,15.0,15,35.0,25.0,11.3,3,570,False
03/01/15,10:30:00,45.0,15,40.0,45.0,11.3,3,630,False
03/01/15,11:00:00,25.0,15,40.0,45.0,13.7,3,660,False
03/01/15,12:00:00,40.0,15,45.0,45.0,13.1,3,720,False
03/01/15,12:30:00,50.0,15,50.0,55.0,13.1,3,750,False
03/01/15,13:30:00,50.0,15,50.0,45.0,14.5,3,810,False
03/01/15,14:00:00,45.0,15,50.0,60.0,14.8,3,840,False
03/01/15,14:30:00,55.0,15,35.0,60.0,14.8,3,870,False
03/01/15,15:30:00,45.0,15,50.0,60.0,14.8,3,930,False
03/01/15,16:00:00,60.0,15,50.0,60.0,15.0,3,960,False
03/01/15,16:30:00,40.0,15,50.0,60.0,15.0,3,990,False
03/01/15,17:00:00,50.0,15,45.0,60.0,14.4,3,1020,False
03/02/15,14:30:00,30.0,15,55.0,35.0,13.9,3,870,False
03/02/15,15:30:00,30.0,15,45.0,50.0,13.9,3,930,False
03/02/15,16:00:00,25.0,15,60.0,50.0,14.0,3,960,False
03/02/15,17:00:00,20.0,15,50.0,45.0,13.6,3,1020,False
03/03/15,14:30:00,25.0,15,30.0,55.0,17.4,3,870,False
03/03/15,17:00:00,25.0,15,20.0,50.0,16.1,3,1020,False
03/04/15,14:30:00,15.0,15,25.0,30.0,19.2,3,870,False
03/04/15,17:00:00,45.0,15,25.0,20.0,18.7,3,1020,False
03/05/15,14:30:00,15.0,15,15.0,25.0,22.3,3,870,False
03/05/15,15:00:00,15.0,15,25.0,25.0,22.6,3,900,False
03/05/15,17:00:00,35.0,15,45.0,25.0,21.6,3,1020,False
03/05/15,17:30:00,35.0,15,30.0,25.0,21.6,3,1050,False
03/05/15,18:00:00,25.0,15,40.0,45.0,19.7,3,1080,False
03/05/15,18:30:00,35.0,15,40.0,30.0,19.7,3,1110,False
03/05/15,19:00:00,20.0,15,30.0,30.0,17.7,3,1140,False
03/05/15,19:30:00,20.0,15,30.0,35.0,17.7,3,1170,False
03/05/15,20:00:00,20.0,15,30.0,45.0,15.7,3,1200,False
03/06/15,10:30:00,15.0,15,10.0,15.0,17.1,3,630,False
03/06/15,11:00:00,35.0,15,10.0,15.0,21.1,3,660,False
03/06/15,11:30:00,35.0,15,10.0,15.0,21.1,3,690,False
03/06/15,12:00:00,20.0,15,10.0,35.0,24.0,3,720,False
03/06/15,12:30:00,35.0,15,20.0,15.0,24.0,3,750,False
03/06/15,13:00:00,45.0,15,20.0,25.0,25.6,3,780,False
03/06/15,13:30:00,30.0,15,20.0,25.0,25.6,3,810,False
03/06/15,14:30:00,45.0,15,15.0,15.0,26.6,3,870,False
03/06/15,15:00:00,25.0,15,15.0,25.0,27.0,3,900,False
03/06/15,16:30:00,45.0,15,15.0,25.0,27.1,3,990,False
03/06/15,17:00:00,35.0,15,35.0,45.0,26.5,3,1020,False
03/06/15,17:30:00,45.0,15,35.0,30.0,26.5,3,1050,False
03/06/15,18:00:00,35.0,15,25.0,40.0,24.8,3,1080,False
03/06/15,18:30:00,45.0,15,35.0,40.0,24.8,3,1110,False
03/06/15,19:00:00,55.0,15,20.0,30.0,21.6,3,1140,False
03/06/15,19:30:00,40.0,15,20.0,30.0,21.6,3,1170,False
03/06/15,20:00:00,40.0,15,20.0,30.0,19.9,3,1200,False
03/07/15,10:30:00,40.0,15,15.0,10.0,20.0,3,630,True
03/07/15,11:00:00,40.0,15,35.0,10.0,23.7,3,660,True
03/07/15,11:30:00,40.0,15,35.0,10.0,23.7,3,690,True
03/07/15,12:00:00,50.0,15,20.0,10.0,25.5,3,720,True
03/07/15,12:30:00,50.0,15,35.0,20.0,25.5,3,750,True
03/07/15,13:00:00,50.0,15,45.0,20.0,26.6,3,780,True
03/07/15,13:30:00,50.0,15,30.0,20.0,26.6,3,810,True
03/07/15,14:30:00,45.0,15,45.0,15.0,27.1,3,870,True
03/07/15,15:00:00,60.0,15,25.0,15.0,27.1,3,900,True
03/07/15,15:30:00,60.0,15,35.0,15.0,27.1,3,930,True
03/07/15,16:00:00,50.0,15,45.0,15.0,26.4,3,960,True
03/07/15,17:00:00,50.0,15,35.0,35.0,24.9,3,1020,True
03/07/15,17:30:00,50.0,15,45.0,35.0,24.9,3,1050,True
03/07/15,18:00:00,60.0,15,35.0,25.0,22.7,3,1080,True
03/07/15,18:30:00,50.0,15,45.0,35.0,22.7,3,1110,True
03/07/15,19:00:00,50.0,15,55.0,20.0,20.5,3,1140,True
03/07/15,19:30:00,40.0,15,40.0,20.0,20.5,3,1170,True
03/07/15,20:00:00,65.0,15,40.0,20.0,19.7,3,1200,True
03/08/15,10:00:00,30.0,15,30.0,10.0,19.7,3,600,False
03/08/15,10:30:00,30.0,15,40.0,15.0,19.7,3,630,False
03/08/15,11:00:00,30.0,15,40.0,35.0,21.8,3,660,False
03/08/15,11:30:00,45.0,15,40.0,35.0,21.8,3,690,False
03/08/15,12:00:00,45.0,15,50.0,20.0,22.4,3,720,False
03/08/15,12:30:00,35.0,15,50.0,35.0,22.4,3,750,False
03/08/15,13:00:00,45.0,15,50.0,45.0,23.1,3,780,False
03/08/15,13:30:00,45.0,15,50.0,30.0,23.1,3,810,False
03/08/15,14:00:00,45.0,15,50.0,30.0,23.3,3,840,False
03/08/15,14:30:00,55.0,15,45.0,45.0,23.3,3,870,False
03/08/15,15:00:00,50.0,15,60.0,25.0,23.0,3,900,False
03/08/15,15:30:00,50.0,15,60.0,35.0,23.0,3,930,False
03/08/15,16:00:00,50.0,15,50.0,45.0,22.7,3,960,False
03/08/15,17:00:00,55.0,15,50.0,35.0,22.3,3,1020,False
03/08/15,17:30:00,55.0,15,50.0,45.0,22.3,3,1050,False
03/08/15,18:00:00,55.0,15,60.0,35.0,20.8,3,1080,False
03/08/15,18:30:00,55.0,15,50.0,45.0,20.8,3,1110,False
03/08/15,19:00:00,35.0,15,50.0,55.0,18.6,3,1140,False
03/08/15,19:30:00,35.0,15,40.0,40.0,18.6,3,1170,False
03/08/15,20:00:00,60.0,15,65.0,40.0,16.8,3,1200,False
03/09/15,09:30:00,25.0,15,10.0,10.0,15.6,3,570,False
03/09/15,10:00:00,25.0,15,30.0,30.0,15.6,3,600,False
03/09/15,10:30:00,50.0,15,30.0,40.0,15.6,3,630,False
03/09/15,11:00:00,40.0,15,30.0,40.0,17.8,3,660,False
03/09/15,11:30:00,50.0,15,45.0,40.0,17.8,3,690,False
03/09/15,12:00:00,50.0,15,45.0,50.0,19.5,3,720,False
03/09/15,12:30:00,50.0,15,35.0,50.0,19.5,3,750,False
03/09/15,13:00:00,50.0,15,45.0,50.0,20.5,3,780,False
03/09/15,13:30:00,50.0,15,45.0,50.0,20.5,3,810,False
03/09/15,14:00:00,30.0,15,45.0,50.0,21.5,3,840,False
03/10/15,10:00:00,25.0,15,25.0,30.0,17.9,3,600,False
03/10/15,10:30:00,25.0,15,50.0,30.0,17.9,3,630,False
03/10/15,11:00:00,35.0,15,40.0,30.0,21.4,3,660,False
03/10/15,11:30:00,45.0,15,50.0,45.0,21.4,3,690,False
03/10/15,12:00:00,45.0,15,50.0,45.0,23.2,3,720,False
03/10/15,12:30:00,45.0,15,50.0,35.0,23.2,3,750,False
03/10/15,13:00:00,30.0,15,50.0,45.0,24.4,3,780,False
03/10/15,13:30:00,30.0,15,50.0,45.0,24.4,3,810,False
03/10/15,14:00:00,50.0,15,30.0,45.0,25.2,3,840,False
03/11/15,10:00:00,25.0,15,25.0,25.0,20.2,3,600,False
03/11/15,10:30:00,30.0,15,25.0,50.0,20.2,3,630,False
03/11/15,11:00:00,45.0,15,35.0,40.0,20.8,3,660,False
03/11/15,11:30:00,45.0,15,45.0,50.0,20.8,3,690,False
03/11/15,12:00:00,45.0,15,45.0,50.0,21.9,3,720,False
03/11/15,12:30:00,45.0,15,45.0,50.0,21.9,3,750,False
03/11/15,13:00:00,45.0,15,30.0,50.0,21.9,3,780,False
03/11/15,13:30:00,45.0,15,30.0,50.0,21.9,3,810,False
03/11/15,14:00:00,45.0,15,50.0,30.0,22.8,3,840,False
03/12/15,10:00:00,25.0,15,25.0,25.0,21.7,3,600,False
03/12/15,10:30:00,25.0,15,30.0,25.0,21.7,3,630,False
03/12/15,11:00:00,40.0,15,45.0,35.0,24.5,3,660,False
03/12/15,11:30:00,50.0,15,45.0,45.0,24.5,3,690,False
03/12/15,12:00:00,50.0,15,45.0,45.0,26.5,3,720,False
03/12/15,12:30:00,50.0,15,45.0,45.0,26.5,3,750,False
03/12/15,13:00:00,50.0,15,45.0,30.0,28.0,3,780,False
03/12/15,13:30:00,40.0,15,45.0,30.0,28.0,3,810,False
03/12/15,14:00:00,40.0,15,45.0,50.0,28.9,3,840,False
03/13/15,10:00:00,40.0,15,25.0,25.0,24.2,3,600,False
03/13/15,10:30:00,20.0,15,25.0,30.0,24.2,3,630,False
03/13/15,11:00:00,35.0,15,40.0,45.0,27.1,3,660,False
03/13/15,11:30:00,55.0,15,50.0,45.0,27.1,3,690,False
03/13/15,12:00:00,55.0,15,50.0,45.0,29.4,3,720,False
03/13/15,12:30:00,50.0,15,50.0,45.0,29.4,3,750,False
03/13/15,13:00:00,35.0,15,50.0,45.0,30.6,3,780,False
03/13/15,13:30:00,55.0,15,40.0,45.0,30.6,3,810,False
03/13/15,14:00:00,45.0,15,40.0,45.0,31.4,3,840,False
03/13/15,14:30:00,45.0,15,40.0,35.0,31.4,3,870,False
03/13/15,15:00:00,45.0,15,40.0,35.0,31.7,3,900,False
03/13/15,15:30:00,45.0,15,40.0,50.0,31.7,3,930,False
03/13/15,16:30:00,35.0,15,50.0,40.0,31.7,3,990,False
03/13/15,17:00:00,45.0,15,25.0,45.0,30.8,3,1020,False
03/13/15,18:00:00,55.0,15,50.0,45.0,28.6,3,1080,False
03/13/15,18:30:00,45.0,15,30.0,45.0,28.6,3,1110,False
03/13/15,19:00:00,45.0,15,40.0,55.0,26.2,3,1140,False
03/13/15,19:30:00,45.0,15,40.0,70.0,26.2,3,1170,False
03/13/15,20:00:00,65.0,15,40.0,60.0,24.5,3,1200,False
03/13/15,20:30:00,65.0,15,40.0,45.0,24.5,3,1230,False
03/13/15,21:00:00,45.0,15,40.0,30.0,23.3,3,1260,False
03/13/15,21:30:00,45.0,15,40.0,45.0,23.3,3,1290,False
03/14/15,09:30:00,25.0,15,20.0,35.0,18.9,3,570,True
03/14/15,10:00:00,40.0,15,40.0,25.0,25.7,3,600,True
03/14/15,10:30:00,40.0,15,20.0,25.0,25.7,3,630,True
03/14/15,11:00:00,60.0,15,35.0,40.0,29.6,3,660,True
03/14/15,11:30:00,60.0,15,55.0,50.0,29.6,3,690,True
03/14/15,12:00:00,60.0,15,55.0,50.0,31.1,3,720,True
03/14/15,12:30:00,5.0,15,50.0,50.0,31.1,3,750,True
03/14/15,13:00:00,65.0,15,35.0,50.0,31.9,3,780,True
03/14/15,13:30:00,65.0,15,55.0,40.0,31.9,3,810,True
03/14/15,14:00:00,65.0,15,45.0,40.0,32.2,3,840,True
03/14/15,14:30:00,65.0,15,45.0,40.0,32.2,3,870,True
03/14/15,15:30:00,40.0,15,45.0,40.0,32.2,3,930,True
03/14/15,16:30:00,45.0,15,35.0,50.0,32.3,3,990,True
03/14/15,17:00:00,55.0,15,45.0,25.0,31.7,3,1020,True
03/14/15,17:30:00,55.0,15,45.0,50.0,31.7,3,1050,True
03/14/15,18:30:00,55.0,15,45.0,30.0,31.7,3,1110,True
03/14/15,19:00:00,45.0,15,45.0,40.0,27.8,3,1140,True
03/14/15,19:30:00,60.0,15,45.0,40.0,27.8,3,1170,True
03/14/15,20:00:00,70.0,15,65.0,40.0,26.2,3,1200,True
03/14/15,20:30:00,50.0,15,65.0,40.0,26.2,3,1230,True
03/14/15,21:00:00,50.0,15,45.0,40.0,25.3,3,1260,True
03/14/15,21:30:00,50.0,15,45.0,40.0,25.3,3,1290,True
03/15/15,08:30:00,10.0,15,10.0,10.0,20.2,3,510,False
03/15/15,09:00:00,10.0,15,10.0,10.0,20.0,3,540,False
03/15/15,09:30:00,25.0,15,25.0,20.0,20.0,3,570,False
03/15/15,10:00:00,40.0,15,40.0,40.0,26.5,3,600,False
03/15/15,10:30:00,40.0,15,40.0,20.0,26.5,3,630,False
03/15/15,11:00:00,55.0,15,60.0,35.0,29.7,3,660,False
03/15/15,11:30:00,55.0,15,60.0,55.0,29.7,3,690,False
03/15/15,12:30:00,40.0,15,5.0,50.0,29.7,3,750,False
03/15/15,13:00:00,40.0,15,65.0,35.0,31.5,3,780,False
03/15/15,13:30:00,55.0,15,65.0,55.0,31.5,3,810,False
03/15/15,14:00:00,45.0,15,65.0,45.0,31.9,3,840,False
03/15/15,14:30:00,60.0,15,65.0,45.0,31.9,3,870,False
03/15/15,15:30:00,60.0,15,40.0,45.0,32.0,3,930,False
03/15/15,16:30:00,45.0,15,45.0,35.0,31.6,3,990,False
03/15/15,17:00:00,55.0,15,55.0,45.0,30.5,3,1020,False
03/15/15,17:30:00,45.0,15,55.0,45.0,30.5,3,1050,False
03/15/15,18:30:00,45.0,15,55.0,45.0,29.0,3,1110,False
03/15/15,19:00:00,45.0,15,45.0,45.0,27.0,3,1140,False
03/15/15,19:30:00,65.0,15,60.0,45.0,27.0,3,1170,False
03/15/15,20:00:00,45.0,15,70.0,65.0,25.7,3,1200,False
03/15/15,20:30:00,45.0,15,50.0,65.0,25.7,3,1230,False
03/15/15,21:00:00,55.0,15,50.0,45.0,24.8,3,1260,False
03/15/15,21:30:00,35.0,15,50.0,45.0,24.8,3,1290,False
03/15/15,22:00:00,45.0,15,50.0,65.0,25.2,3,1320,False
03/16/15,08:30:00,10.0,15,10.0,10.0,20.0,3,510,False
03/16/15,09:00:00,20.0,15,10.0,10.0,20.3,3,540,False
03/16/15,09:30:00,20.0,15,25.0,25.0,20.3,3,570,False
03/16/15,10:00:00,45.0,15,40.0,40.0,26.1,3,600,False
03/16/15,10:30:00,30.0,15,40.0,40.0,26.1,3,630,False
03/16/15,11:00:00,45.0,15,55.0,60.0,28.9,3,660,False
03/16/15,11:30:00,55.0,15,55.0,60.0,28.9,3,690,False
03/16/15,12:30:00,55.0,15,40.0,5.0,29.8,3,750,False
03/16/15,13:00:00,55.0,15,40.0,65.0,30.3,3,780,False
03/16/15,13:30:00,40.0,15,55.0,65.0,30.3,3,810,False
03/16/15,14:00:00,55.0,15,45.0,65.0,30.5,3,840,False
03/16/15,14:30:00,55.0,15,60.0,65.0,30.5,3,870,False
03/16/15,15:30:00,45.0,15,60.0,40.0,30.3,3,930,False
03/16/15,16:30:00,35.0,15,45.0,45.0,30.3,3,990,False
03/16/15,17:00:00,55.0,15,55.0,55.0,28.5,3,1020,False
03/16/15,18:30:00,35.0,15,45.0,55.0,28.5,3,1110,False
03/16/15,19:00:00,60.0,15,45.0,45.0,23.9,3,1140,False
03/16/15,19:30:00,60.0,15,65.0,60.0,23.9,3,1170,False
03/16/15,20:30:00,45.0,15,45.0,50.0,23.9,3,1230,False
03/16/15,21:00:00,45.0,15,55.0,50.0,21.3,3,1260,False
03/16/15,21:30:00,45.0,15,35.0,50.0,21.3,3,1290,False
03/16/15,22:00:00,35.0,15,45.0,50.0,19.9,3,1320,False
03/16/15,22:30:00,35.0,15,45.0,65.0,19.9,3,1350,False
03/16/15,23:00:00,45.0,15,45.0,45.0,18.6,3,1380,False
03/16/15,23:30:00,45.0,15,45.0,45.0,18.6,3,1410,False
03/17/15,08:30:00,10.0,15,10.0,10.0,14.5,3,510,False
03/17/15,09:00:00,10.0,15,20.0,10.0,19.1,3,540,False
03/17/15,10:00:00,45.0,15,45.0,40.0,22.4,3,600,False
03/17/15,10:30:00,40.0,15,30.0,40.0,22.4,3,630,False
03/17/15,11:00:00,40.0,15,45.0,55.0,24.0,3,660,False
03/17/15,11:30:00,50.0,15,55.0,55.0,24.0,3,690,False
03/17/15,12:30:00,50.0,15,55.0,40.0,25.3,3,750,False
03/17/15,13:00:00,40.0,15,55.0,40.0,25.9,3,780,False
03/17/15,14:30:00,30.0,15,55.0,60.0,25.9,3,870,False
03/17/15,15:30:00,55.0,15,45.0,60.0,26.2,3,930,False
03/17/15,16:30:00,45.0,15,35.0,45.0,25.6,3,990,False
03/17/15,17:00:00,55.0,15,55.0,55.0,23.8,3,1020,False
03/17/15,18:30:00,45.0,15,35.0,45.0,23.8,3,1110,False
03/17/15,19:00:00,55.0,15,60.0,45.0,20.7,3,1140,False
03/17/15,19:30:00,55.0,15,60.0,65.0,20.7,3,1170,False
03/17/15,20:30:00,60.0,15,45.0,45.0,19.7,3,1230,False
03/17/15,21:00:00,70.0,15,45.0,55.0,19.1,3,1260,False
03/17/15,21:30:00,55.0,15,45.0,35.0,19.1,3,1290,False
03/17/15,22:00:00,55.0,15,35.0,45.0,18.5,3,1320,False
03/17/15,22:30:00,65.0,15,35.0,45.0,18.5,3,1350,False
03/17/15,23:00:00,65.0,15,45.0,45.0,18.0,3,1380,False
03/17/15,23:30:00,20.0,15,45.0,45.0,18.0,3,1410,False
03/18/15,08:30:00,10.0,15,10.0,10.0,17.4,3,510,False
03/18/15,09:00:00,10.0,15,10.0,20.0,17.8,3,540,False
03/18/15,10:00:00,30.0,15,45.0,45.0,19.1,3,600,False
03/18/15,10:30:00,35.0,15,40.0,30.0,19.1,3,630,False
03/18/15,11:00:00,45.0,15,40.0,45.0,20.4,3,660,False
03/18/15,11:30:00,35.0,15,50.0,55.0,20.4,3,690,False
03/18/15,12:30:00,50.0,15,50.0,55.0,20.9,3,750,False
03/18/15,13:00:00,45.0,15,40.0,55.0,21.2,3,780,False
03/18/15,14:30:00,40.0,15,30.0,55.0,21.4,3,870,False
03/18/15,15:00:00,45.0,15,45.0,55.0,21.6,3,900,False
03/18/15,15:30:00,55.0,15,55.0,45.0,21.6,3,930,False
03/18/15,16:30:00,40.0,15,45.0,35.0,21.1,3,990,False
03/18/15,17:00:00,55.0,15,55.0,55.0,20.4,3,1020,False
03/18/15,18:30:00,55.0,15,45.0,35.0,19.3,3,1110,False
03/18/15,19:00:00,55.0,15,55.0,60.0,18.3,3,1140,False
03/18/15,19:30:00,55.0,15,55.0,60.0,18.3,3,1170,False
03/18/15,20:30:00,45.0,15,60.0,45.0,18.3,3,1230,False
03/18/15,21:00:00,45.0,15,70.0,45.0,16.8,3,1260,False
03/18/15,21:30:00,45.0,15,55.0,45.0,16.8,3,1290,False
03/18/15,22:00:00,55.0,15,55.0,35.0,16.4,3,1320,False
03/18/15,22:30:00,65.0,15,65.0,35.0,16.4,3,1350,False
03/18/15,23:00:00,35.0,15,65.0,45.0,16.2,3,1380,False
03/18/15,23:30:00,35.0,15,20.0,45.0,16.2,3,1410,False
03/19/15,08:30:00,10.0,15,10.0,10.0,14.3,3,510,False
03/19/15,09:00:00,30.0,15,10.0,10.0,16.4,3,540,False
03/19/15,10:00:00,30.0,15,30.0,45.0,18.3,3,600,False
03/19/15,10:30:00,40.0,15,35.0,40.0,18.3,3,630,False
03/19/15,11:00:00,50.0,15,45.0,40.0,20.3,3,660,False
03/19/15,11:30:00,45.0,15,35.0,50.0,20.3,3,690,False
03/19/15,12:00:00,45.0,15,40.0,50.0,21.5,3,720,False
03/19/15,12:30:00,45.0,15,50.0,50.0,21.5,3,750,False
03/19/15,13:00:00,45.0,15,45.0,40.0,23.1,3,780,False
03/19/15,14:30:00,50.0,15,40.0,30.0,23.9,3,870,False
03/19/15,15:00:00,50.0,15,45.0,45.0,23.4,3,900,False
03/19/15,15:30:00,50.0,15,55.0,55.0,23.4,3,930,False
03/19/15,16:30:00,40.0,15,40.0,45.0,22.4,3,990,False
03/19/15,17:00:00,55.0,15,55.0,55.0,21.6,3,1020,False
03/19/15,19:00:00,45.0,15,55.0,55.0,19.0,3,1140,False
03/19/15,19:30:00,45.0,15,55.0,55.0,19.0,3,1170,False
03/19/15,20:30:00,40.0,15,45.0,60.0,18.0,3,1230,False
03/19/15,21:00:00,45.0,15,45.0,70.0,17.5,3,1260,False
03/19/15,21:30:00,40.0,15,45.0,55.0,17.5,3,1290,False
03/19/15,22:00:00,60.0,15,55.0,55.0,16.7,3,1320,False
03/19/15,22:30:00,60.0,15,65.0,65.0,16.7,3,1350,False
03/19/15,23:00:00,50.0,15,35.0,65.0,15.9,3,1380,False
03/19/15,23:30:00,25.0,15,35.0,20.0,15.9,3,1410,False
03/20/15,08:30:00,10.0,15,10.0,10.0,14.7,3,510,False
03/20/15,09:00:00,20.0,15,30.0,10.0,16.1,3,540,False
03/20/15,10:00:00,40.0,15,30.0,30.0,18.7,3,600,False
03/20/15,10:30:00,50.0,15,40.0,35.0,18.7,3,630,False
03/20/15,11:00:00,40.0,15,50.0,45.0,21.1,3,660,False
03/20/15,11:30:00,40.0,15,45.0,35.0,21.1,3,690,False
03/20/15,12:00:00,40.0,15,45.0,40.0,23.0,3,720,False
03/20/15,12:30:00,55.0,15,45.0,50.0,23.0,3,750,False
03/20/15,14:30:00,55.0,15,50.0,40.0,24.8,3,870,False
03/20/15,15:00:00,35.0,15,50.0,45.0,24.7,3,900,False
03/20/15,15:30:00,50.0,15,50.0,55.0,24.7,3,930,False
03/20/15,16:00:00,50.0,15,40.0,55.0,24.1,3,960,False
03/20/15,16:30:00,50.0,15,40.0,40.0,24.1,3,990,False
03/20/15,17:00:00,50.0,15,55.0,55.0,23.1,3,1020,False
03/20/15,17:30:00,65.0,15,55.0,55.0,23.1,3,1050,False
03/20/15,19:00:00,45.0,15,45.0,55.0,20.5,3,1140,False
03/20/15,19:30:00,75.0,15,45.0,55.0,20.5,3,1170,False
03/20/15,20:30:00,60.0,15,40.0,45.0,19.1,3,1230,False
03/20/15,21:00:00,60.0,15,45.0,45.0,17.9,3,1260,False
03/20/15,21:30:00,60.0,15,40.0,45.0,17.9,3,1290,False
03/20/15,22:00:00,70.0,15,60.0,55.0,16.9,3,1320,False
03/20/15,22:30:00,70.0,15,60.0,65.0,16.9,3,1350,False
03/20/15,23:30:00,60.0,15,25.0,35.0,16.9,3,1410,False
03/21/15,08:30:00,20.0,15,10.0,10.0,13.9,3,510,True
03/21/15,09:00:00,25.0,15,20.0,30.0,16.7,3,540,True
03/21/15,09:30:00,40.0,15,20.0,30.0,16.7,3,570,True
03/21/15,10:00:00,40.0,15,40.0,30.0,19.3,3,600,True
03/21/15,10:30:00,55.0,15,50.0,40.0,19.3,3,630,True
03/21/15,11:00:00,65.0,15,40.0,50.0,21.2,3,660,True
03/21/15,11:30:00,65.0,15,40.0,45.0,21.2,3,690,True
03/21/15,12:00:00,65.0,15,40.0,45.0,21.3,3,720,True
03/21/15,12:30:00,65.0,15,55.0,45.0,21.3,3,750,True
03/21/15,13:30:00,65.0,15,35.0,50.0,22.2,3,810,True
03/21/15,14:00:00,65.0,15,55.0,50.0,22.7,3,840,True
03/21/15,14:30:00,55.0,15,55.0,50.0,22.7,3,870,True
03/21/15,15:00:00,65.0,15,35.0,50.0,22.8,3,900,True
03/21/15,15:30:00,75.0,15,50.0,50.0,22.8,3,930,True
03/21/15,16:00:00,75.0,15,50.0,40.0,22.4,3,960,True
03/21/15,17:00:00,85.0,15,50.0,55.0,21.3,3,1020,True
03/21/15,17:30:00,85.0,15,65.0,55.0,21.3,3,1050,True
03/21/15,18:00:00,85.0,15,65.0,45.0,19.7,3,1080,True
03/21/15,19:00:00,50.0,15,45.0,45.0,17.8,3,1140,True
03/21/15,19:30:00,65.0,15,75.0,45.0,17.8,3,1170,True
03/21/15,20:30:00,80.0,15,60.0,40.0,16.4,3,1230,True
03/21/15,21:00:00,65.0,15,60.0,45.0,15.6,3,1260,True
03/21/15,21:30:00,50.0,15,60.0,40.0,15.6,3,1290,True
03/21/15,22:00:00,60.0,15,70.0,60.0,15.1,3,1320,True
03/21/15,22:30:00,70.0,15,70.0,60.0,15.1,3,1350,True
03/21/15,23:30:00,55.0,15,60.0,25.0,14.4,3,1410,True
03/22/15,08:30:00,10.0,15,20.0,10.0,13.5,3,510,False
03/22/15,09:00:00,20.0,15,25.0,20.0,15.1,3,540,False
03/22/15,09:30:00,35.0,15,40.0,20.0,15.1,3,570,False
03/22/15,11:00:00,30.0,15,65.0,40.0,18.9,3,660,False
03/22/15,11:30:00,55.0,15,65.0,40.0,18.9,3,690,False
03/22/15,12:00:00,40.0,15,65.0,40.0,19.3,3,720,False
03/22/15,12:30:00,40.0,15,65.0,55.0,19.3,3,750,False
03/22/15,13:30:00,55.0,15,65.0,35.0,20.2,3,810,False
03/22/15,14:00:00,55.0,15,65.0,55.0,20.8,3,840,False
03/22/15,14:30:00,65.0,15,55.0,55.0,20.8,3,870,False
03/22/15,15:00:00,65.0,15,65.0,35.0,20.7,3,900,False
03/22/15,15:30:00,65.0,15,75.0,50.0,20.7,3,930,False
03/22/15,16:00:00,70.0,15,75.0,50.0,19.9,3,960,False
03/22/15,17:00:00,60.0,15,85.0,50.0,19.0,3,1020,False
03/22/15,17:30:00,60.0,15,85.0,65.0,19.0,3,1050,False
03/22/15,18:00:00,60.0,15,85.0,65.0,17.9,3,1080,False
03/22/15,19:30:00,50.0,15,65.0,75.0,17.9,3,1170,False
03/22/15,20:00:00,50.0,15,80.0,75.0,15.9,3,1200,False
03/22/15,20:30:00,50.0,15,80.0,60.0,15.9,3,1230,False
03/22/15,21:00:00,50.0,15,65.0,60.0,15.3,3,1260,False
03/22/15,21:30:00,60.0,15,50.0,60.0,15.3,3,1290,False
03/22/15,22:00:00,50.0,15,60.0,70.0,14.8,3,1320,False
03/22/15,22:30:00,50.0,15,70.0,70.0,14.8,3,1350,False
03/22/15,23:30:00,35.0,15,55.0,60.0,14.1,3,1410,False
03/23/15,08:30:00,10.0,15,10.0,20.0,14.2,3,510,False
03/23/15,09:00:00,30.0,15,20.0,25.0,14.9,3,540,False
03/23/15,09:30:00,30.0,15,35.0,40.0,14.9,3,570,False
03/23/15,11:00:00,55.0,15,30.0,65.0,17.9,3,660,False
03/23/15,11:30:00,65.0,15,55.0,65.0,17.9,3,690,False
03/23/15,12:00:00,65.0,15,40.0,65.0,19.7,3,720,False
03/23/15,12:30:00,65.0,15,40.0,65.0,19.7,3,750,False
03/23/15,13:30:00,55.0,15,55.0,65.0,20.9,3,810,False
03/23/15,14:00:00,70.0,15,55.0,65.0,21.3,3,840,False
03/23/15,14:30:00,70.0,15,65.0,55.0,21.3,3,870,False
03/23/15,15:00:00,60.0,15,65.0,65.0,21.1,3,900,False
03/23/15,15:30:00,70.0,15,65.0,75.0,21.1,3,930,False
